"date","apparentTemperatureMax","apparentTemperatureMin","sunsetTimeHour","weekday","season","Acorn","cloudCover","humidity","visibility","month","energy_sum"
2012-09-13,20.69,13.61,"18","4","summer","ACORN-G",0.56,0.68,13.31,"9",8.34909701641791
2012-09-13,20.69,13.61,"18","4","summer","ACORN-H",0.56,0.68,13.31,"9",8.6764513875
2012-09-13,20.69,13.61,"18","4","summer","ACORN-I",0.56,0.68,13.31,"9",7.26709375
2012-09-13,20.69,13.61,"18","4","summer","ACORN-J",0.56,0.68,13.31,"9",7.5143513527027
2012-09-13,20.69,13.61,"18","4","summer","ACORN-K",0.56,0.68,13.31,"9",8.04896296975309
2012-09-13,20.69,13.61,"18","4","summer","ACORN-L",0.56,0.68,13.31,"9",7.71229816697248
2012-09-13,20.69,13.61,"18","4","summer","ACORN-M",0.56,0.68,13.31,"9",7.67764788732394
2012-09-13,20.69,13.61,"18","4","summer","ACORN-N",0.56,0.68,13.31,"9",8.06621621441441
2012-09-13,20.69,13.61,"18","4","summer","ACORN-O",0.56,0.68,13.31,"9",8.10920833333333
2012-09-13,20.69,13.61,"18","4","summer","ACORN-P",0.56,0.68,13.31,"9",5.10902857238095
2012-09-13,20.69,13.61,"18","4","summer","ACORN-Q",0.56,0.68,13.31,"9",6.53680555530303
2012-09-13,20.69,13.61,"18","4","summer","ACORN-U",0.56,0.68,13.31,"9",8.84499999473684
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-A",0.36,0.8,13.39,"9",16.3152905317568
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-B",0.36,0.8,13.39,"9",11.1978333375
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-C",0.36,0.8,13.39,"9",10.5210833326389
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-D",0.36,0.8,13.39,"9",11.0779587958801
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-E",0.36,0.8,13.39,"9",8.43278438140981
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-F",0.36,0.8,13.39,"9",7.99817987804878
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-G",0.36,0.8,13.39,"9",8.09909231076923
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-H",0.36,0.8,13.39,"9",9.36078054162896
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-I",0.36,0.8,13.39,"9",8.40827082916667
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-J",0.36,0.8,13.39,"9",8.68922449387755
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-K",0.36,0.8,13.39,"9",8.33599999934211
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-L",0.36,0.8,13.39,"9",8.49837730122699
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-M",0.36,0.8,13.39,"9",7.93748571333333
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-N",0.36,0.8,13.39,"9",7.54230612108844
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-O",0.36,0.8,13.39,"9",6.86645833125
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-P",0.36,0.8,13.39,"9",5.09351922692308
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-Q",0.36,0.8,13.39,"9",6.68778064464516
2013-09-26,16.99,10.58,"17","4","autumn","ACORN-U",0.36,0.8,13.39,"9",8.90145653478261
2013-09-15,14.08,5.59,"18","7","summer","ACORN-A",0.31,0.67,13.55,"9",18.4343892677852
2013-09-15,14.08,5.59,"18","7","summer","ACORN-B",0.31,0.67,13.55,"9",14.0091666708333
2013-09-15,14.08,5.59,"18","7","summer","ACORN-C",0.31,0.67,13.55,"9",12.8459034441379
2013-09-15,14.08,5.59,"18","7","summer","ACORN-D",0.31,0.67,13.55,"9",13.2704163605948
2013-09-15,14.08,5.59,"18","7","summer","ACORN-E",0.31,0.67,13.55,"9",9.68287043328739
2013-09-15,14.08,5.59,"18","7","summer","ACORN-F",0.31,0.67,13.55,"9",9.25101063525836
2013-09-15,14.08,5.59,"18","7","summer","ACORN-G",0.31,0.67,13.55,"9",9.56550769641026
2013-09-15,14.08,5.59,"18","7","summer","ACORN-H",0.31,0.67,13.55,"9",11.1532979645598
2013-09-15,14.08,5.59,"18","7","summer","ACORN-I",0.31,0.67,13.55,"9",8.87902083541667
2013-09-15,14.08,5.59,"18","7","summer","ACORN-J",0.31,0.67,13.55,"9",10.3553401989691
2013-09-15,14.08,5.59,"18","7","summer","ACORN-K",0.31,0.67,13.55,"9",10.0586470620915
2013-09-15,14.08,5.59,"18","7","summer","ACORN-L",0.31,0.67,13.55,"9",9.97066871380368
2013-09-15,14.08,5.59,"18","7","summer","ACORN-M",0.31,0.67,13.55,"9",9.78093396226415
2013-09-15,14.08,5.59,"18","7","summer","ACORN-N",0.31,0.67,13.55,"9",9.36140411164384
2013-09-15,14.08,5.59,"18","7","summer","ACORN-O",0.31,0.67,13.55,"9",8.2733814443299
2013-09-15,14.08,5.59,"18","7","summer","ACORN-P",0.31,0.67,13.55,"9",5.8311153875
2013-09-15,14.08,5.59,"18","7","summer","ACORN-Q",0.31,0.67,13.55,"9",7.48566409163449
2013-09-15,14.08,5.59,"18","7","summer","ACORN-U",0.31,0.67,13.55,"9",9.9254347826087
2013-09-01,24.94,11.88,"18","7","summer","ACORN-A",0.33,0.7,14.03,"9",15.7426040221477
2013-09-01,24.94,11.88,"18","7","summer","ACORN-B",0.33,0.7,14.03,"9",9.49499999583333
2013-09-01,24.94,11.88,"18","7","summer","ACORN-C",0.33,0.7,14.03,"9",10.1420274027397
2013-09-01,24.94,11.88,"18","7","summer","ACORN-D",0.33,0.7,14.03,"9",10.7391764713235
2013-09-01,24.94,11.88,"18","7","summer","ACORN-E",0.33,0.7,14.03,"9",8.09135366525017
2013-09-01,24.94,11.88,"18","7","summer","ACORN-F",0.33,0.7,14.03,"9",7.80163262118902
2013-09-01,24.94,11.88,"18","7","summer","ACORN-G",0.33,0.7,14.03,"9",8.49791370304568
2013-09-01,24.94,11.88,"18","7","summer","ACORN-H",0.33,0.7,14.03,"9",9.45173198085586
2013-09-01,24.94,11.88,"18","7","summer","ACORN-I",0.33,0.7,14.03,"9",7.32262500416667
2013-09-01,24.94,11.88,"18","7","summer","ACORN-J",0.33,0.7,14.03,"9",8.41804039393939
2013-09-01,24.94,11.88,"18","7","summer","ACORN-K",0.33,0.7,14.03,"9",8.99334640457516
2013-09-01,24.94,11.88,"18","7","summer","ACORN-L",0.33,0.7,14.03,"9",8.87636809693251
2013-09-01,24.94,11.88,"18","7","summer","ACORN-M",0.33,0.7,14.03,"9",8.71622641132075
2013-09-01,24.94,11.88,"18","7","summer","ACORN-N",0.33,0.7,14.03,"9",8.03482758896552
2013-09-01,24.94,11.88,"18","7","summer","ACORN-O",0.33,0.7,14.03,"9",7.65288659484536
2013-09-01,24.94,11.88,"18","7","summer","ACORN-P",0.33,0.7,14.03,"9",4.92717142571429
2013-09-01,24.94,11.88,"18","7","summer","ACORN-Q",0.33,0.7,14.03,"9",6.71930887915058
2013-09-01,24.94,11.88,"18","7","summer","ACORN-U",0.33,0.7,14.03,"9",8.70932608913044
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-A",0.9,0.98,1.48,"10",19.8700136883562
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-B",0.9,0.98,1.48,"10",13.10775
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-C",0.9,0.98,1.48,"10",12.6777428492857
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-D",0.9,0.98,1.48,"10",15.116623284589
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-E",0.9,0.98,1.48,"10",10.833504197224
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-F",0.9,0.98,1.48,"10",10.2001346150888
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-G",0.9,0.98,1.48,"10",11.2939322953125
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-H",0.9,0.98,1.48,"10",12.3434130413043
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-I",0.9,0.98,1.48,"10",10.8368139488372
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-J",0.9,0.98,1.48,"10",12.4277714304762
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-K",0.9,0.98,1.48,"10",10.7031411055215
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-L",0.9,0.98,1.48,"10",10.8898602481366
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-M",0.9,0.98,1.48,"10",11.2173577954128
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-N",0.9,0.98,1.48,"10",10.1519929113475
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-O",0.9,0.98,1.48,"10",9.28884
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-P",0.9,0.98,1.48,"10",6.24723364953271
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-Q",0.9,0.98,1.48,"10",8.3561004879902
2012-10-21,14.79,12.02,"16","7","autumn","ACORN-U",0.9,0.98,1.48,"10",11.6043778
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-A",0.88,0.96,1.82,"10",18.7733624181208
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-B",0.88,0.96,1.82,"10",11.68044999
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-C",0.88,0.96,1.82,"10",12.312464793662
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-D",0.88,0.96,1.82,"10",14.667517119863
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-E",0.88,0.96,1.82,"10",10.3350006461043
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-F",0.88,0.96,1.82,"10",9.13423042880354
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-G",0.88,0.96,1.82,"10",10.2088769225641
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-H",0.88,0.96,1.82,"10",11.1646658770142
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-I",0.88,0.96,1.82,"10",10.2802444488889
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-J",0.88,0.96,1.82,"10",11.5672222194444
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-K",0.88,0.96,1.82,"10",9.84198772944785
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-L",0.88,0.96,1.82,"10",10.065627692
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-M",0.88,0.96,1.82,"10",10.0898454509091
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-N",0.88,0.96,1.82,"10",9.68974126083916
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-O",0.88,0.96,1.82,"10",8.42210890990099
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-P",0.88,0.96,1.82,"10",6.56953270841121
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-Q",0.88,0.96,1.82,"10",7.51144621210269
2012-10-22,14.05,12.46,"16","1","autumn","ACORN-U",0.88,0.96,1.82,"10",12.9251777866667
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-A",0.74,0.92,2.45,"10",18.711092702649
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-B",0.74,0.92,2.45,"10",10.9541428761905
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-C",0.74,0.92,2.45,"10",11.9599930034965
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-D",0.74,0.92,2.45,"10",14.448582189726
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-E",0.74,0.92,2.45,"10",10.1713908576304
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-F",0.74,0.92,2.45,"10",9.15132547776141
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-G",0.74,0.92,2.45,"10",9.7866849905
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-H",0.74,0.92,2.45,"10",11.0466247114219
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-I",0.74,0.92,2.45,"10",9.66491111111111
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-J",0.74,0.92,2.45,"10",11.0905740777778
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-K",0.74,0.92,2.45,"10",9.76707926585366
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-L",0.74,0.92,2.45,"10",9.86021951676829
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-M",0.74,0.92,2.45,"10",9.88125224954955
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-N",0.74,0.92,2.45,"10",9.62147260821918
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-O",0.74,0.92,2.45,"10",8.54648515247525
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-P",0.74,0.92,2.45,"10",6.41943518518519
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-Q",0.74,0.92,2.45,"10",7.50476988910649
2012-10-23,16.18,13.08,"16","2","autumn","ACORN-U",0.74,0.92,2.45,"10",11.0801999977778
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-A",0.43,0.93,7.03,"10",16.5489189162162
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-B",0.43,0.93,7.03,"10",11.5611249916667
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-C",0.43,0.93,7.03,"10",10.93968055625
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-D",0.43,0.93,7.03,"10",11.9206037750943
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-E",0.43,0.93,7.03,"10",9.11034625934903
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-F",0.43,0.93,7.03,"10",8.09300152844037
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-G",0.43,0.93,7.03,"10",8.93358461589744
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-H",0.43,0.93,7.03,"10",9.82384999977273
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-I",0.43,0.93,7.03,"10",8.39049999375
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-J",0.43,0.93,7.03,"10",9.23625510306123
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-K",0.43,0.93,7.03,"10",8.75620394605263
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-L",0.43,0.93,7.03,"10",8.65689263834356
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-M",0.43,0.93,7.03,"10",8.7567714247619
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-N",0.43,0.93,7.03,"10",8.02281632653061
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-O",0.43,0.93,7.03,"10",7.30663917216495
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-P",0.43,0.93,7.03,"10",5.42850000096154
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-Q",0.43,0.93,7.03,"10",6.84924547751938
2013-10-02,18.68,14.03,"17","3","autumn","ACORN-U",0.43,0.93,7.03,"10",9.21682609130435
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-A",0.44,0.91,7.15,"10",17.9805033952381
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-B",0.44,0.91,7.15,"10",11.0549583208333
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-C",0.44,0.91,7.15,"10",11.1608041972028
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-D",0.44,0.91,7.15,"10",12.8515416666667
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-E",0.44,0.91,7.15,"10",10.0174036069348
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-F",0.44,0.91,7.15,"10",8.84931240490046
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-G",0.44,0.91,7.15,"10",9.56423076769231
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-H",0.44,0.91,7.15,"10",10.4169612753986
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-I",0.44,0.91,7.15,"10",9.57454165416667
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-J",0.44,0.91,7.15,"10",10.4608877540816
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-K",0.44,0.91,7.15,"10",9.90658552763158
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-L",0.44,0.91,7.15,"10",9.41323926042945
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-M",0.44,0.91,7.15,"10",9.64905714380952
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-N",0.44,0.91,7.15,"10",8.1152857170068
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-O",0.44,0.91,7.15,"10",8.05735051340206
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-P",0.44,0.91,7.15,"10",5.68578845673077
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-Q",0.44,0.91,7.15,"10",7.15534715233161
2013-10-15,14.87,6.42,"17","2","autumn","ACORN-U",0.44,0.91,7.15,"10",9.52588889111111
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-A",0.61,0.92,7.84,"10",19.5905199904
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-B",0.61,0.92,7.84,"10",13.8217368421053
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-C",0.61,0.92,7.84,"10",12.1088211463415
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-D",0.61,0.92,7.84,"10",13.5142206903448
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-E",0.61,0.92,7.84,"10",10.2135302533507
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-F",0.61,0.92,7.84,"10",9.49079403134328
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-G",0.61,0.92,7.84,"10",10.052065087574
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-H",0.61,0.92,7.84,"10",11.5543988952909
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-I",0.61,0.92,7.84,"10",9.6136999975
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-J",0.61,0.92,7.84,"10",11.436731956701
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-K",0.61,0.92,7.84,"10",10.1953271660494
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-L",0.61,0.92,7.84,"10",10.1201532773723
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-M",0.61,0.92,7.84,"10",10.2918913043478
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-N",0.61,0.92,7.84,"10",9.42974242272727
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-O",0.61,0.92,7.84,"10",9.18708139302326
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-P",0.61,0.92,7.84,"10",5.97658490283019
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-Q",0.61,0.92,7.84,"10",7.77211432072864
2012-10-07,12.22,8.84,"17","7","autumn","ACORN-U",0.61,0.92,7.84,"10",12.6839524
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-A",0.59,0.87,7.87,"10",16.4614391783784
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-B",0.59,0.87,7.87,"10",11.2395833416667
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-C",0.59,0.87,7.87,"10",11.0453402777778
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-D",0.59,0.87,7.87,"10",12.0616075418868
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-E",0.59,0.87,7.87,"10",9.1025142044352
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-F",0.59,0.87,7.87,"10",8.28234556544342
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-G",0.59,0.87,7.87,"10",8.81998974
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-H",0.59,0.87,7.87,"10",9.67326136454546
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-I",0.59,0.87,7.87,"10",8.2939375
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-J",0.59,0.87,7.87,"10",9.2507959122449
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-K",0.59,0.87,7.87,"10",8.67225657631579
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-L",0.59,0.87,7.87,"10",8.64867177852761
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-M",0.59,0.87,7.87,"10",8.67401905047619
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-N",0.59,0.87,7.87,"10",7.85669388095238
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-O",0.59,0.87,7.87,"10",7.35968041649485
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-P",0.59,0.87,7.87,"10",5.14512500384615
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-Q",0.59,0.87,7.87,"10",6.84152971614987
2013-10-01,19.1,13.62,"17","2","autumn","ACORN-U",0.59,0.87,7.87,"10",8.58082608913043
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-A",0.81,0.91,7.9,"10",18.458103887013
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-B",0.81,0.91,7.9,"10",12.6029999809524
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-C",0.81,0.91,7.9,"10",11.438405593007
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-D",0.81,0.91,7.9,"10",13.7345068465753
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-E",0.81,0.91,7.9,"10",9.70454598160772
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-F",0.81,0.91,7.9,"10",8.91884830471281
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-G",0.81,0.91,7.9,"10",9.61616915721393
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-H",0.81,0.91,7.9,"10",10.7616395332558
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-I",0.81,0.91,7.9,"10",9.98080001111111
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-J",0.81,0.91,7.9,"10",11.4122844100917
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-K",0.81,0.91,7.9,"10",9.43016463231707
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-L",0.81,0.91,7.9,"10",9.68481155349544
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-M",0.81,0.91,7.9,"10",9.45940540540541
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-N",0.81,0.91,7.9,"10",9.46928571496599
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-O",0.81,0.91,7.9,"10",8.04344554059406
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-P",0.81,0.91,7.9,"10",6.32092592962963
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-Q",0.81,0.91,7.9,"10",7.33265731682927
2012-10-24,13.61,10.09,"16","3","autumn","ACORN-U",0.81,0.91,7.9,"10",11.7136666511111
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-A",0.61,0.91,8.01,"10",18.7986301356164
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-B",0.61,0.91,8.01,"10",12.33695001
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-C",0.61,0.91,8.01,"10",11.9413071364286
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-D",0.61,0.91,8.01,"10",14.6604657565068
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-E",0.61,0.91,8.01,"10",10.2429560735788
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-F",0.61,0.91,8.01,"10",9.30454585976331
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-G",0.61,0.91,8.01,"10",9.98418229635417
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-H",0.61,0.91,8.01,"10",11.2172736094431
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-I",0.61,0.91,8.01,"10",9.58181395116279
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-J",0.61,0.91,8.01,"10",11.5029142904762
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-K",0.61,0.91,8.01,"10",9.35142331104294
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-L",0.61,0.91,8.01,"10",9.99607165109034
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-M",0.61,0.91,8.01,"10",9.98555963211009
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-N",0.61,0.91,8.01,"10",9.26598581631206
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-O",0.61,0.91,8.01,"10",8.524080007
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-P",0.61,0.91,8.01,"10",6.37336111388889
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-Q",0.61,0.91,8.01,"10",7.54209803835784
2012-10-19,14.01,8.9,"16","5","autumn","ACORN-U",0.61,0.91,8.01,"10",11.8049111066667
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-A",0.66,0.95,8.42,"10",18.0953862131034
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-B",0.66,0.95,8.42,"10",11.261600005
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-C",0.66,0.95,8.42,"10",11.0786740718519
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-D",0.66,0.95,8.42,"10",13.50849315
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-E",0.66,0.95,8.42,"10",9.73614091725921
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-F",0.66,0.95,8.42,"10",8.92098224704142
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-G",0.66,0.95,8.42,"10",9.29660526631579
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-H",0.66,0.95,8.42,"10",10.1757652779951
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-I",0.66,0.95,8.42,"10",9.25657141904762
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-J",0.66,0.95,8.42,"10",10.6234711548077
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-K",0.66,0.95,8.42,"10",9.07528395185185
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-L",0.66,0.95,8.42,"10",9.44197785094937
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-M",0.66,0.95,8.42,"10",9.19075925555556
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-N",0.66,0.95,8.42,"10",8.93548571571429
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-O",0.66,0.95,8.42,"10",8.108979165625
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-P",0.66,0.95,8.42,"10",5.87723148333333
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-Q",0.66,0.95,8.42,"10",7.37164742039312
2012-10-18,13.21,11.98,"17","4","autumn","ACORN-U",0.66,0.95,8.42,"10",11.0565000090909
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-A",0.71,0.89,8.69,"10",18.9749084053435
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-B",0.71,0.89,8.69,"10",11.3056315894737
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-C",0.71,0.89,8.69,"10",11.2779534844961
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-D",0.71,0.89,8.69,"10",13.9369241393103
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-E",0.71,0.89,8.69,"10",9.82111443602081
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-F",0.71,0.89,8.69,"10",8.73201043263785
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-G",0.71,0.89,8.69,"10",9.58637714342857
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-H",0.71,0.89,8.69,"10",10.3039867042553
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-I",0.71,0.89,8.69,"10",8.51095122195122
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-J",0.71,0.89,8.69,"10",10.9633434383838
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-K",0.71,0.89,8.69,"10",9.33540123333333
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-L",0.71,0.89,8.69,"10",9.40110000344828
2012-10-10,14.99,7.37,"17","3","autumn","ACORN-M",0.71,0.89,8.69,"10",9.167800002
