"date","Acorn","apparentTemperatureMax","apparentTemperatureMin","sunsetTimeHour","weekday","season","cloudCover","humidity","visibility","month","dewPoint","pressure","energy_sum"
2013-04-22,"ACORN-M",20.25,10.02,"19","1","spring",0.46,0.68,12.5,"4",8.31,1019.23,9.28154545909091
2013-04-22,"ACORN-N",20.25,10.02,"19","1","spring",0.46,0.68,12.5,"4",8.31,1019.23,8.79730201073825
2013-04-22,"ACORN-O",20.25,10.02,"19","1","spring",0.46,0.68,12.5,"4",8.31,1019.23,8.19282474226804
2013-04-22,"ACORN-P",20.25,10.02,"19","1","spring",0.46,0.68,12.5,"4",8.31,1019.23,6.26277063211009
2013-04-22,"ACORN-Q",20.25,10.02,"19","1","spring",0.46,0.68,12.5,"4",8.31,1019.23,6.99838653266833
2013-04-22,"ACORN-U",20.25,10.02,"19","1","spring",0.46,0.68,12.5,"4",8.31,1019.23,10.5371276659574
2013-12-15,"ACORN-A",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,22.7565664335664
2013-12-15,"ACORN-B",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,15.3812608434783
2013-12-15,"ACORN-C",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,13.8916642785714
2013-12-15,"ACORN-D",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,16.3862307680769
2013-12-15,"ACORN-E",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,12.3852632734607
2013-12-15,"ACORN-F",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,11.1750956101881
2013-12-15,"ACORN-G",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,12.5740729192708
2013-12-15,"ACORN-H",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,13.7506958479263
2013-12-15,"ACORN-I",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,10.9885208270833
2013-12-15,"ACORN-J",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,13.3743711329897
2013-12-15,"ACORN-K",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,12.4608410483444
2013-12-15,"ACORN-L",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,12.430242988785
2013-12-15,"ACORN-M",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,13.1828476228571
2013-12-15,"ACORN-N",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,11.2074583291667
2013-12-15,"ACORN-O",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,9.92236559354839
2013-12-15,"ACORN-P",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,7.72779806923077
2013-12-15,"ACORN-Q",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,8.92425789302632
2013-12-15,"ACORN-U",12.54,6.2,"15","7","autumn",0.68,0.91,9.14,"12",9.59,1019.25,13.8023409
2012-01-20,"ACORN-A",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,16.6793636181818
2012-01-20,"ACORN-B",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,7.032
2012-01-20,"ACORN-C",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,15.6156666888889
2012-01-20,"ACORN-D",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,16.358839984
2012-01-20,"ACORN-E",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,13.5205731634146
2012-01-20,"ACORN-F",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,11.3759605263158
2012-01-20,"ACORN-G",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,10.6248235176471
2012-01-20,"ACORN-H",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,11.7740833375
2012-01-20,"ACORN-J",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,17.05130001
2012-01-20,"ACORN-K",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,11.8316470705882
2012-01-20,"ACORN-L",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,16.1114348
2012-01-20,"ACORN-M",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,12.7076
2012-01-20,"ACORN-N",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,17.83839994
2012-01-20,"ACORN-O",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,11.93460004
2012-01-20,"ACORN-P",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,4.97685714285714
2012-01-20,"ACORN-Q",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,10.6484078934211
2012-01-20,"ACORN-U",10.05,0.73,"16","5","winter",0.47,0.78,12.99,"1",4.23,1019.26,10.39100002
2013-08-07,"ACORN-A",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,13.4562533373333
2013-08-07,"ACORN-B",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,8.77895834166667
2013-08-07,"ACORN-C",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,9.21244897823129
2013-08-07,"ACORN-D",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,9.59924000036364
2013-08-07,"ACORN-E",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,7.26148095197279
2013-08-07,"ACORN-F",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,7.217277692261
2013-08-07,"ACORN-G",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,7.57156565757576
2013-08-07,"ACORN-H",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,8.68404494404494
2013-08-07,"ACORN-I",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,7.26664583541667
2013-08-07,"ACORN-J",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,7.70947524158416
2013-08-07,"ACORN-K",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,8.09578571363636
2013-08-07,"ACORN-L",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,7.98640183773006
2013-08-07,"ACORN-M",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,7.26205607757009
2013-08-07,"ACORN-N",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,7.35625169863946
2013-08-07,"ACORN-O",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,6.82297916979167
2013-08-07,"ACORN-P",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,4.62657547169811
2013-08-07,"ACORN-Q",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,6.33465685044814
2013-08-07,"ACORN-U",23.81,11.83,"19","3","summer",0.3,0.63,13.52,"8",10.42,1019.26,7.74246808297872
2013-02-08,"ACORN-A",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,21.9399677367742
2013-02-08,"ACORN-B",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,12.232239984
2013-02-08,"ACORN-C",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,13.5774228228188
2013-02-08,"ACORN-D",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,16.1679964739437
2013-02-08,"ACORN-E",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,12.9712047792636
2013-02-08,"ACORN-F",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,10.8496420099112
2013-02-08,"ACORN-G",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,12.371536944335
2013-02-08,"ACORN-H",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,12.7101840388027
2013-02-08,"ACORN-I",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,11.7172040836735
2013-02-08,"ACORN-J",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,15.3127850327103
2013-02-08,"ACORN-K",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,11.800787498125
2013-02-08,"ACORN-L",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,11.3492522210682
2013-02-08,"ACORN-M",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,12.7765178598214
2013-02-08,"ACORN-N",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,10.3643489973154
2013-02-08,"ACORN-O",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,9.52118627058823
2013-02-08,"ACORN-P",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,8.1852935706422
2013-02-08,"ACORN-Q",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,8.39528205250305
2013-02-08,"ACORN-U",2.73,-2.13,"17","5","winter",0.41,0.78,10.54,"2",-0.32,1019.29,16.5751666395833
2013-09-11,"ACORN-A",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,17.2133489865772
2013-09-11,"ACORN-B",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,11.3722500166667
2013-09-11,"ACORN-C",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,10.9357586158621
2013-09-11,"ACORN-D",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,12.3948370322222
2013-09-11,"ACORN-E",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,8.80025892960165
2013-09-11,"ACORN-F",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,8.10518996793313
2013-09-11,"ACORN-G",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,8.58261538461539
2013-09-11,"ACORN-H",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,9.64156433295711
2013-09-11,"ACORN-I",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,7.88135417083333
2013-09-11,"ACORN-J",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,8.99415464020618
2013-09-11,"ACORN-K",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,8.79278431176471
2013-09-11,"ACORN-L",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,8.69678527423313
2013-09-11,"ACORN-M",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,8.51866981698113
2013-09-11,"ACORN-N",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,7.9213013739726
2013-09-11,"ACORN-O",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,7.40326803814433
2013-09-11,"ACORN-P",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,5.21164762285714
2013-09-11,"ACORN-Q",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,6.80938352625483
2013-09-11,"ACORN-U",18.02,12.58,"18","3","summer",0.72,0.87,9.24,"9",12.51,1019.29,9.08415215869565
2012-08-19,"ACORN-A",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,16.9688640640777
2012-08-19,"ACORN-B",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,8.81592306923077
2012-08-19,"ACORN-C",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,10.2824333311111
2012-08-19,"ACORN-D",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,10.1071643318182
2012-08-19,"ACORN-E",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,7.86906697268549
2012-08-19,"ACORN-F",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,8.29755789488722
2012-08-19,"ACORN-G",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,8.50010000076923
2012-08-19,"ACORN-H",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,9.75923943661972
2012-08-19,"ACORN-I",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,7.7131
2012-08-19,"ACORN-J",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,8.2221369890411
2012-08-19,"ACORN-K",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,9.12092546459627
2012-08-19,"ACORN-L",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,9.06153051971831
2012-08-19,"ACORN-M",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,8.22094203478261
2012-08-19,"ACORN-N",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,8.40949999636364
2012-08-19,"ACORN-O",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,8.14080821506849
2012-08-19,"ACORN-P",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,6.0819238047619
2012-08-19,"ACORN-Q",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,7.07175788058008
2012-08-19,"ACORN-U",24.54,17.05,"19","7","summer",0.34,0.75,12.5,"8",15.64,1019.31,10.6671842289474
2012-01-24,"ACORN-A",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,15.0785833083333
2012-01-24,"ACORN-B",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,4.9955
2012-01-24,"ACORN-C",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,15.5268889
2012-01-24,"ACORN-D",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,15.3254838806452
2012-01-24,"ACORN-E",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,13.8242471898876
2012-01-24,"ACORN-F",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,11.3023846038462
2012-01-24,"ACORN-G",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,11.4098947421053
2012-01-24,"ACORN-H",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,10.917559992
2012-01-24,"ACORN-I",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,11.663
2012-01-24,"ACORN-J",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,17.46350007
2012-01-24,"ACORN-K",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,12.4525294235294
2012-01-24,"ACORN-L",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,16.6734999916667
2012-01-24,"ACORN-M",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,13.27000004
2012-01-24,"ACORN-N",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,17.7310000166667
2012-01-24,"ACORN-O",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,12.00239998
2012-01-24,"ACORN-P",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,4.80275
2012-01-24,"ACORN-Q",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,10.9118888876543
2012-01-24,"ACORN-U",8.56,-1.04,"16","2","winter",0.6,0.95,7.92,"1",5.17,1019.33,10.2198
2013-08-18,"ACORN-A",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,14.593302009396
2013-08-18,"ACORN-B",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,9.30462500833333
2013-08-18,"ACORN-C",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,10.3551780828767
2013-08-18,"ACORN-D",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,9.87889377472527
2013-08-18,"ACORN-E",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,7.69652120478796
2013-08-18,"ACORN-F",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,7.86158904368341
2013-08-18,"ACORN-G",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,8.15993434090909
2013-08-18,"ACORN-H",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,9.54667040605381
2013-08-18,"ACORN-I",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,7.924625
2013-08-18,"ACORN-J",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,8.478330005
2013-08-18,"ACORN-K",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,8.65748701688312
2013-08-18,"ACORN-L",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,8.82026073435583
2013-08-18,"ACORN-M",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,8.49596226415094
2013-08-18,"ACORN-N",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,8.34473972739726
2013-08-18,"ACORN-O",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,7.64530928041237
2013-08-18,"ACORN-P",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,4.98189422788462
2013-08-18,"ACORN-Q",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,6.49742435846154
2013-08-18,"ACORN-U",22.02,12.68,"19","7","summer",0.27,0.59,14.13,"8",9.32,1019.36,8.32282608478261
2012-09-21,"ACORN-A",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,16.8339649166667
2012-09-21,"ACORN-B",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.2834
2012-09-21,"ACORN-C",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,11.4352843029412
2012-09-21,"ACORN-D",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,12.9194166666667
2012-09-21,"ACORN-E",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.92207722545812
2012-09-21,"ACORN-F",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.0604459460961
2012-09-21,"ACORN-G",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.75673792896552
2012-09-21,"ACORN-H",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,9.54450161747573
2012-09-21,"ACORN-I",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.71536363333333
2012-09-21,"ACORN-J",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.75041463048781
2012-09-21,"ACORN-K",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.55135802222222
2012-09-21,"ACORN-L",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.35592734957265
2012-09-21,"ACORN-M",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.33215790131579
2012-09-21,"ACORN-N",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.11439669421488
2012-09-21,"ACORN-O",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,8.32258667066667
2012-09-21,"ACORN-P",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,5.25981131981132
2012-09-21,"ACORN-Q",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,6.76475535952081
2012-09-21,"ACORN-U",15.62,5.43,"18","5","summer",0.28,0.69,12.97,"9",5.38,1019.37,9.94864103589744
2013-07-03,"ACORN-A",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,15.5686118486842
2013-07-03,"ACORN-B",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,9.53404166666667
2013-07-03,"ACORN-C",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,10.0115034020408
2013-07-03,"ACORN-D",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,10.9270288750903
2013-07-03,"ACORN-E",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,8.17383288604027
2013-07-03,"ACORN-F",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,7.46578828903904
2013-07-03,"ACORN-G",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,7.7656800015
2013-07-03,"ACORN-H",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,9.19762723080357
2013-07-03,"ACORN-I",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,8.1214693877551
2013-07-03,"ACORN-J",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,8.27013861089109
2013-07-03,"ACORN-K",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,7.87572727402597
2013-07-03,"ACORN-L",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,7.96253191671733
2013-07-03,"ACORN-M",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,7.93539091181818
2013-07-03,"ACORN-N",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,7.7298630130137
2013-07-03,"ACORN-O",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,6.85231958556701
2013-07-03,"ACORN-P",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,5.06922641320755
2013-07-03,"ACORN-Q",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,6.49824905082174
2013-07-03,"ACORN-U",22.89,12.48,"20","3","summer",0.44,0.76,11.93,"7",13.32,1019.37,8.17843478043478
2012-06-22,"ACORN-A",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,16.4673863625
2012-06-22,"ACORN-B",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,8.38733331666667
2012-06-22,"ACORN-C",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,10.8803888944444
2012-06-22,"ACORN-D",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,11.8208063288538
2012-06-22,"ACORN-E",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,8.53502488838612
2012-06-22,"ACORN-F",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,7.82263511239243
2012-06-22,"ACORN-G",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,8.73861738869565
2012-06-22,"ACORN-H",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,9.30282499833333
2012-06-22,"ACORN-I",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,8.04692592592593
2012-06-22,"ACORN-J",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,7.8018
2012-06-22,"ACORN-K",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,8.26718493013699
2012-06-22,"ACORN-L",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,8.01187373434343
2012-06-22,"ACORN-M",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,7.31898304745763
2012-06-22,"ACORN-N",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,8.07362626161616
2012-06-22,"ACORN-O",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,7.95352381269841
2012-06-22,"ACORN-P",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,5.88527272613636
2012-06-22,"ACORN-Q",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,6.78258393185079
2012-06-22,"ACORN-U",18.12,11.01,"20","5","summer",0.33,0.71,13.23,"6",9.17,1019.39,7.47963333
2011-11-30,"ACORN-D",11.87,3.34,"15","3","autumn",0.31,0.78,13.05,"11",5.26,1019.43,9.62266666666667
2011-11-30,"ACORN-E",11.87,3.34,"15","3","autumn",0.31,0.78,13.05,"11",5.26,1019.43,10.048440004
2011-11-30,"ACORN-F",11.87,3.34,"15","3","autumn",0.31,0.78,13.05,"11",5.26,1019.43,6.5971923
2011-11-30,"ACORN-G",11.87,3.34,"15","3","autumn",0.31,0.78,13.05,"11",5.26,1019.43,10.286
2011-11-30,"ACORN-H",11.87,3.34,"15","3","autumn",0.31,0.78,13.05,"11",5.26,1019.43,2.876
2011-11-30,"ACORN-K",11.87,3.34,"15","3","autumn",0.31,0.78,13.05,"11",5.26,1019.43,17.08900005
2011-11-30,"ACORN-L",11.87,3.34,"15","3","autumn",0.31,0.78,13.05,"11",5.26,1019.43,6.67766666666667
2011-11-30,"ACORN-O",11.87,3.34,"15","3","autumn",0.31,0.78,13.05,"11",5.26,1019.43,5.701
2011-11-30,"ACORN-Q",11.87,3.34,"15","3","autumn",0.31,0.78,13.05,"11",5.26,1019.43,10.8067272727273
2012-05-01,"ACORN-A",13.81,7.76,"19","2","spring",0.78,0.85,8.66,"5",8.57,1019.49,16.5360196333333
2012-05-01,"ACORN-B",13.81,7.76,"19","2","spring",0.78,0.85,8.66,"5",8.57,1019.49,7.87228571428571
2012-05-01,"ACORN-C",13.81,7.76,"19","2","spring",0.78,0.85,8.66,"5",8.57,1019.49,9.49168421052632
2012-05-01,"ACORN-D",13.81,7.76,"19","2","spring",0.78,0.85,8.66,"5",8.57,1019.49,11.2529420347826
2012-05-01,"ACORN-E",13.81,7.76,"19","2","spring",0.78,0.85,8.66,"5",8.57,1019.49,10.0214647493473
2012-05-01,"ACORN-F",13.81,7.76,"19","2","spring",0.78,0.85,8.66,"5",8.57,1019.49,8.22142652688172
2012-05-01,"ACORN-G",13.81,7.76,"19","2","spring",0.78,0.85,8.66,"5",8.57,1019.49,8.87544644642857
2012-05-01,"ACORN-H",13.81,7.76,"19","2","spring",0.78,0.85,8.66,"5",8.57,1019.49,9.09977678482143
